"Protein.Group","S_19_1","S_P1R2_3","S_19_3","C_P1R2_2","C_90_1","C_64Y_3","S_90_2","C_64_3","C_64_1","S_64Y_1","S_64Y_2","S_60_2","C_19_1","C_60_1","S_90_1","C_P1R2_3","S_64Y_2_2","C_90_2","S_60_3","S_64_1","C_90_3","S_90_2_2","S_64_2","C_P1R2_1","S_64_3","S_19_2","C_60_3","C_60_2","S_P1R2_2","C_64Y_2","C_64Y_1","C_19_2","C_64_2","S_60_1","C_19_3","S_P1R2_1"
"Montipora_capitata_HIv3___RNAseq.g29591.t1",19.1999939797154,19.0131476601875,18.8038513649105,18.7932575957162,18.9133488121153,18.6169560832782,19.1987171997679,19.2604920406031,18.0384341024564,18.8149723785723,19.8995444543034,19.2009508236956,18.3279831933368,18.9064815399483,18.9196856995695,18.0996073770689,18.1508768211054,18.9037426788493,18.6237830524177,18.6887495219505,18.5906857230922,19.2791245312819,18.5155602906391,19.4294704667251,18.8244111803952,NA,18.2673080586345,19.0027939028221,NA,18.5897731956872,17.1145962385651,18.7843678601026,18.922569704103,18.2070250476646,18.9738815215445,NA
"Montipora_capitata_HIv3___RNAseq.g29592.t1",24.0747345284631,23.0557089101237,23.1099371133704,23.8001110381742,22.6354931775935,23.128753331086,23.4224247716947,23.3643577819801,24.079316801994,23.0637842817808,21.5425226396331,22.5683232150548,23.64592114473,24.3987783917597,21.3605710401349,21.0489554273968,21.9251513672975,24.0395541520574,23.1001257285344,24.8502688801676,23.0065709168977,23.052621115059,24.2374077976271,23.1842300662862,22.8536757230246,21.7311764782868,23.601348016575,24.440703563807,23.2276188810298,24.7009324039875,22.9283840047529,24.1619168595631,23.4836162866566,22.0858048664346,23.6005082260884,22.7106602632064
"Montipora_capitata_HIv3___RNAseq.g29593.t1",19.941633595793,18.8572910967427,20.8874888471453,21.6206561190689,21.2747823609659,19.1539009629932,19.6117238891245,19.2103479186154,20.300652098186,18.9396824198288,20.2093676878357,18.4118899243636,19.6712759592006,19.7854200395639,NA,NA,19.336406583483,19.7099177280322,18.8152787204636,20.0035642335893,20.031902745921,18.5448937040537,19.1008897567015,20.6319509114523,18.6878083648608,19.3948766120338,20.3594340284896,20.4669085274624,NA,20.7728796472036,20.0373820611228,19.9547617229145,19.7932756574309,19.4889023133797,17.8001362244297,NA
"Montipora_capitata_HIv3___RNAseq.g29603.t1",18.7236908338918,NA,NA,18.873133914876,NA,NA,NA,NA,17.4244159489738,NA,NA,NA,NA,NA,NA,16.1839678780433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.2096965378986,NA,NA,NA,NA
"Montipora_capitata_HIv3___RNAseq.g29605.t1",19.568958325781,NA,NA,19.4162541503384,NA,19.4359028094271,19.6999913293863,18.9965033142405,19.6973923561417,18.6403458981435,NA,19.4827190989314,19.3592006192107,19.1804119792596,18.8900027788024,18.7753813092393,19.1571541573408,19.5549458288556,NA,19.6709780735819,19.403487728918,19.5758519644048,19.5302541526834,18.8820251320498,19.0271294856235,18.8532325408185,18.744882790388,19.3522614249014,19.6380151325749,NA,19.1843111957192,19.6206434795985,19.6150921144085,19.4852623040996,19.250946756935,19.5752841760448
"Montipora_capitata_HIv3___RNAseq.g29615.t1",18.6992549327905,NA,18.7156639750969,18.9664989390688,18.4607148513544,18.676264547195,18.5323585413737,18.5426904187388,18.8310639359867,18.8077311710313,NA,18.9035928342337,18.5651231184395,18.3413556660414,19.049710811381,18.6624380340599,NA,18.3806014972481,18.8480157863046,NA,NA,19.5741396112017,18.3656499035567,NA,NA,18.1154383752768,18.4795292727806,19.1825524195941,NA,18.4798898971172,18.334295793411,19.4502063046982,19.2405890095246,NA,NA,NA
"Montipora_capitata_HIv3___RNAseq.g29616.t3",NA,NA,NA,NA,16.2495923583258,16.6771176448192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montipora_capitata_HIv3___RNAseq.g29618.t1",NA,NA,NA,NA,18.6001505487251,18.5008587734005,18.263244410029,NA,NA,16.8455117774238,19.2470172752021,19.3041372437559,NA,NA,NA,17.6102650937809,16.8955531875417,18.1413558217283,17.9269172242527,NA,18.6110383095383,NA,NA,18.6754085756876,NA,NA,17.407770330064,18.8894558734685,NA,NA,NA,18.9852679883199,18.4974177074101,17.1617967958107,18.5841478755939,NA
"Montipora_capitata_HIv3___RNAseq.g29636.t1;Montipora_capitata_HIv3___TS.g40855.t1",NA,NA,NA,NA,NA,19.9236233601727,NA,NA,NA,20.5283322473516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montipora_capitata_HIv3___RNAseq.g29735.t1",NA,20.2138202037855,NA,19.6405222059546,NA,NA,NA,21.9747522407895,NA,NA,NA,NA,NA,20.1219745159587,23.8631551913824,23.5089867621657,NA,21.0296333389612,NA,NA,NA,20.7796552407779,NA,NA,NA,NA,20.5749229602136,NA,NA,NA,NA,NA,NA,18.7571860082196,NA,NA
"Montipora_capitata_HIv3___RNAseq.g2974.t1",24.4250204397186,27.9775144560126,25.9486728966228,26.5477195640395,23.9819417506136,26.695378370397,26.9574776885806,25.8635735969616,24.299167065188,26.8486434737433,25.2918569864904,24.7627870252627,23.0971297179193,23.8045552780859,27.206864425,27.7455579039781,27.1235147402186,24.2533663829671,28.7410346697616,22.9866481888671,23.6101910731042,27.0002830556739,22.2029903607732,24.3427185884394,22.5798815664243,26.9908593776615,22.990406021029,22.9386570309875,23.4123673639705,22.8469046517763,22.2186143759814,26.2554068257639,22.7853694495008,27.3491517559977,23.8992584453578,26.440824189116
"Montipora_capitata_HIv3___RNAseq.g2975.t1b",NA,21.0096357543759,NA,NA,NA,18.8730688437729,NA,NA,NA,19.2348038391431,NA,NA,NA,NA,NA,22.5279841287137,22.4166480773841,NA,21.3940794142243,NA,NA,19.1378890573352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.086003528693,NA,NA
"Montipora_capitata_HIv3___RNAseq.g29752.t2",NA,NA,18.2302009337384,17.8823062738568,18.4489621933082,NA,18.8239160708519,19.2351561660562,NA,NA,NA,17.921841027853,NA,NA,19.2136524755439,17.5059465977444,NA,19.1160199454864,NA,NA,19.1058661583923,19.6238134103064,18.7691734948738,NA,NA,NA,18.5180052318614,NA,NA,NA,NA,NA,NA,18.976692332961,NA,NA
"Montipora_capitata_HIv3___RNAseq.g2976.t1b",21.0515865076996,23.2533366604591,21.4687740457427,23.1695374151437,NA,22.6605827708782,23.2954346084784,21.4658175953471,21.0360181239963,22.9294571737267,NA,20.6872753964406,NA,20.4154757734822,23.2940228878251,24.4467979650294,23.8014553694298,19.7999984354193,24.5434497264379,NA,20.9466793830969,23.340191991252,NA,NA,NA,22.5869363132942,19.8784388271144,20.1583072029713,NA,NA,20.4926542976804,22.4567822807231,NA,21.8465972062438,20.3421092655117,21.6950057466233
"Montipora_capitata_HIv3___RNAseq.g29796.t1;Montipora_capitata_HIv3___RNAseq.g4555.t1;Montipora_capitata_HIv3___RNAseq.g45619.t1;Montipora_capitata_HIv3___RNAseq.g45799.t1;Montipora_capitata_HIv3___RNAseq.g7848.t1",21.523643787568,21.4665199992648,21.4332654020261,21.7113267897217,21.598794017702,21.4809261286241,21.1241528724579,21.6284611151844,21.1368304768403,21.4410203104198,20.4606072506794,21.3914886542624,21.669607525953,21.6029807271115,21.1403678169241,20.7481543505594,21.1171513038507,21.5563020985234,21.0704036760869,21.331216835947,21.6271240527063,21.4821695851308,21.414638530359,21.6405748293298,21.5063420883651,21.5099792439205,21.7487706211851,22.2226749365993,20.9790733680986,22.5170582787413,NA,21.7407083402628,21.6267888415712,21.2418239000245,22.6111173535536,21.3362882101818
"Montipora_capitata_HIv3___RNAseq.g29846.t1;Montipora_capitata_HIv3___RNAseq.g3946.t1;Montipora_capitata_HIv3___RNAseq.g8333.t1",NA,NA,NA,17.9137227874053,NA,19.4456121578523,NA,NA,19.6480091598808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8185383930428,NA,NA
"Montipora_capitata_HIv3___RNAseq.g29852.t1",NA,20.7408845323705,20.1893267505009,19.9769601641291,21.0807906961597,20.9019804226769,20.0752152048173,19.723234196717,19.3695385085531,21.1179058954267,19.770176609281,19.2156606703135,NA,17.7985477410794,21.2265957885209,21.6230984910164,22.0284989815687,19.0291823996519,NA,NA,NA,20.0171886764387,NA,18.2421892028585,NA,18.9310111305165,NA,NA,19.7573694579393,NA,NA,19.8812540203406,19.5104871207644,21.2027617459999,NA,19.6633629799922
"Montipora_capitata_HIv3___RNAseq.g29952.t1",24.9990702202182,25.3216716115609,24.3274190133956,25.0948096544877,25.1986286340572,25.0383764945709,25.5406715242705,NA,NA,NA,26.1695533181685,26.2172486466876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.5726189336554,NA,NA,NA,NA,NA,18.9194034743318,NA,24.2940007244778,NA,NA,NA,20.6908503404295,24.5997721286945
"Montipora_capitata_HIv3___RNAseq.g29990.t1",NA,20.5730650049173,NA,21.7752243538401,NA,19.9341233926516,20.1668220043926,20.423187865994,19.285117846188,NA,NA,NA,NA,NA,19.9228729913934,21.2891110028605,20.1215651346299,NA,21.0846181567502,NA,NA,19.4655792331499,NA,NA,NA,18.9487464069786,NA,NA,NA,NA,NA,19.9539754455664,NA,NA,NA,NA
"Montipora_capitata_HIv3___RNAseq.g29991.t1",NA,22.6439117734967,NA,21.3722895988001,NA,20.7260409986089,21.3501117925925,20.3867483394828,20.0149278168819,20.8596866237075,NA,NA,NA,NA,21.3742400832305,21.5617611856476,21.4951061201245,NA,22.1714094032593,NA,NA,20.8413761326364,NA,NA,NA,20.2436503614635,NA,NA,NA,NA,NA,20.3212920316426,NA,19.9793422405776,NA,NA
"Montipora_capitata_HIv3___RNAseq.g29996.t1",20.7675844760754,22.7724898679705,19.4195068477362,21.6353853431957,18.0580706893523,22.3233735382616,22.0883583298542,22.2497086606505,22.3177632734233,21.2882139951711,NA,NA,20.9621775331688,NA,21.6269251627383,23.4725677675172,22.7224184730903,20.4045328713314,23.1217598818566,NA,NA,22.253451362876,NA,NA,NA,21.6529578541522,18.6329307624256,NA,NA,NA,20.650406466518,22.5006904338221,NA,22.802189252089,20.9229599830697,21.9788705901004
"Montipora_capitata_HIv3___RNAseq.g30005.t1",NA,19.4506459388774,NA,NA,18.7881291540297,18.9465478536395,NA,18.0108982057578,NA,NA,NA,18.5628514600196,17.8984896651662,NA,NA,17.9419337974252,19.0681297711093,NA,NA,NA,NA,NA,17.7582246382499,NA,18.3104405438894,NA,NA,NA,NA,NA,NA,NA,18.087580513051,NA,NA,NA
"Montipora_capitata_HIv3___RNAseq.g30015.t1b",20.7988221991252,19.4061943634937,19.4533443672959,20.5641642626973,20.0540617268683,21.1237295869665,20.3543564702141,20.7939296963969,21.3213055209653,20.2678153894053,19.8763315505287,19.8004174904602,21.2268557812538,20.5166182302378,20.4224895759815,20.3183564821448,20.8269336285272,20.6809883822224,20.9746593902707,21.0657306827346,21.637008649034,21.0104806415621,20.8858818728812,19.8696947430642,20.1472288409487,19.4738401172047,20.3033809615691,20.7698850476623,19.7280481703654,20.6481784980586,20.4800144420357,21.123539210052,21.1059046731345,20.0424691315501,20.4966426734136,20.1888186610671
"Montipora_capitata_HIv3___RNAseq.g30016.t1",19.4405317313502,NA,NA,NA,19.1496998356123,19.7094863692062,NA,19.6477140052029,20.251036359479,NA,NA,18.7045138120307,NA,19.6211541155418,NA,NA,NA,20.1956075525875,18.1691156151792,19.5336801277279,19.7501534053237,NA,19.7166977591067,19.0384083131641,19.5899404822714,NA,NA,18.3565086575283,19.1143676350335,20.0704601830036,20.321941715849,19.1952108829105,19.8499956413855,NA,19.3184310988078,NA
"Montipora_capitata_HIv3___RNAseq.g30017.t1",NA,19.3639187100621,18.5623069499407,19.323907701065,19.349564165465,NA,NA,NA,NA,18.6561579453822,NA,NA,NA,NA,NA,19.6413799372041,18.5892500714233,NA,19.4467192275532,NA,NA,19.6066277338054,NA,19.1869158096833,NA,19.5446468335951,19.3420421048764,18.9897538654929,NA,NA,NA,NA,NA,19.6636553850127,NA,NA
"Montipora_capitata_HIv3___RNAseq.g30019.t1",22.2436741834972,22.072211782072,21.8302275606,22.686859969556,22.1464875710858,21.9004491304734,22.7902461682041,22.5618817724755,21.4974543771614,21.4076200713769,21.0713209436901,22.1877747664578,21.601899182241,22.0115407044132,22.5840357899373,21.714091308142,21.589513200236,22.2263885250256,22.3819310279872,21.94904940831,22.4960590515336,22.6187741919507,22.0698050582391,22.4269989577652,21.9225179855787,22.3246083953238,21.72676634642,22.1646608422606,22.4114389646279,21.6901678886003,20.7120309098112,22.3824357676223,22.2286651729072,21.8434821461899,22.2659719438752,22.2652178496425
"Montipora_capitata_HIv3___RNAseq.g30026.t1",22.661377445716,23.0775976080267,22.2052032116622,22.6416784849265,21.9428437795809,22.125282603765,23.1561553090025,22.6346460066125,21.9867570204872,21.5119643323891,21.0943952291971,22.810319017991,22.405740191603,22.7373989941341,23.2904839449147,21.4897085841335,21.0654271466604,22.7344181407469,22.5496911467402,22.7165723835703,23.2892043181994,23.5633159244399,23.0599647570441,22.457015335139,22.8584659758428,22.6180916191823,21.6948360795709,22.0775765838835,23.1022471019537,21.7963568299029,21.5660662357281,22.7221666185142,22.6410441625781,22.2884495999306,21.928881844847,23.0181257928235
"Montipora_capitata_HIv3___RNAseq.g30028.t1",25.5947796165021,24.2152834022557,25.0232689111542,25.3828247914642,25.1910548456655,25.7932762528682,25.7912731023191,25.9672604776516,25.9772554635378,24.929087345786,24.6387988056864,25.4856355007404,25.9590552058125,26.1549250070936,25.2664950430923,24.2754396852875,23.8767103738286,26.1562588671182,25.2921771140557,26.0688041859623,25.9995594851842,25.5949328875488,25.7801991206539,25.3018571618471,26.0061978214233,25.1333760138997,23.9279147393688,24.9685440205075,25.9397213329365,26.1834518396143,26.1513276798865,25.8516925287459,26.0764378889978,24.5728166649966,25.2401325877325,25.7938922995519
"Montipora_capitata_HIv3___RNAseq.g30040.t1",20.5288476521311,19.7669145404901,20.043080366082,21.0469447945565,19.6820875022711,20.5380624398022,20.9875474089336,20.3269909006926,20.7935384198802,20.3312560692099,NA,20.1765845217087,21.0507962428318,20.6778921935478,20.2372149215982,18.4083235205249,19.5398776304404,NA,NA,20.978669005408,20.5228527945283,20.7486699065742,NA,NA,20.3030334794608,19.7909419387634,19.6834804118611,20.3298800805171,20.6980127754899,20.4674488333119,20.1753104533769,20.3342730124795,20.6502599636115,18.8769122973365,NA,20.3869269613694
"Montipora_capitata_HIv3___RNAseq.g30046.t1",20.0248542422473,18.6933225360394,17.9779594825413,19.2726556958695,18.7733508253832,19.2338400902566,18.8713788784105,18.9920391852442,19.656975893593,19.0902221208596,18.2456574401717,18.7580563477473,18.7777198503021,19.7511684990611,18.9022725178854,18.9652606139052,18.6919002423785,19.5252780098345,18.215835125281,19.5021673841654,20.336697912069,18.9555635346668,21.0156287510077,18.6103885657885,17.6130092886416,17.9724118282997,19.0342853142317,19.2777664085551,19.2640946331691,18.7144221412261,20.0912350490405,19.1425263880734,19.4690271634454,18.8340904242115,19.0280107479926,19.7573824806599
"Montipora_capitata_HIv3___RNAseq.g30063.t1",NA,19.6038964836585,19.378530223719,19.29046439891,20.1820771079232,20.0173072937021,20.1933824800507,19.2891402789107,NA,20.166214121524,NA,20.3125006402,NA,NA,19.9198929690248,20.4206929702205,20.3985417380682,NA,19.690634791292,NA,NA,20.095904658956,NA,19.7320385208795,NA,19.8843493204831,20.0869400811582,20.0218197351666,NA,NA,NA,20.0904820422345,NA,20.4973771381275,NA,NA
"Montipora_capitata_HIv3___RNAseq.g30064.t1",20.7485372473331,17.686454147893,18.7558745232191,19.5462348375025,19.142339566415,18.9233081693888,19.9434839491685,19.6630563959778,20.921674076595,NA,NA,NA,20.0786731789459,19.7683190266608,NA,NA,NA,20.1660861377416,NA,21.0851972049652,20.4070633685223,19.8210988645318,20.9722925296326,NA,19.7015209514522,NA,19.4622559967995,19.6571312044445,19.9691594486322,NA,20.9937057410637,NA,20.3383238584727,NA,NA,20.0202975410704
"Montipora_capitata_HIv3___RNAseq.g30065.t1",19.330069166973,NA,19.3330349350321,19.6741521739489,19.681018096283,19.1522069988639,18.4924755850739,NA,19.3792518318719,19.3684190698186,NA,20.2871485757583,NA,20.1855018808886,NA,NA,NA,18.9156537541388,NA,NA,18.8731312857974,NA,19.8133942838588,NA,NA,NA,20.197544574905,NA,NA,20.309276221002,19.8792333236292,NA,NA,19.0668469882492,NA,NA
"Montipora_capitata_HIv3___RNAseq.g30067.t1",22.3035945943376,20.8115414838789,21.8600995934609,22.9393853365595,22.6616249172202,21.6679714748418,20.4232377584047,22.3434919439305,22.220637967283,21.0740416417174,22.0115055578349,20.1164746893984,NA,20.0041336946936,NA,21.8683371811366,21.6279069850902,19.8562597627061,20.0299215899047,NA,NA,19.1722452825622,18.5241664904703,20.1538275351969,NA,20.17761951114,21.5311765393258,21.9321993399873,NA,20.991708064575,20.2675206706598,18.8022790996858,20.4165479628439,21.0881316784676,20.8148925078549,NA
"Montipora_capitata_HIv3___RNAseq.g30070.t1",NA,NA,NA,NA,19.4775553425553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8810998605821,19.9213096944409,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.1566995618947,NA,NA,NA,NA,NA,NA,20.6170758443236,NA,NA
"Montipora_capitata_HIv3___RNAseq.g30072.t1",NA,18.3249481115858,NA,19.0960430449322,19.2982845418585,19.2908208257964,18.7619391097548,19.2160522019198,19.3799840485424,18.9362455012478,19.6535441034069,19.5241014320529,NA,NA,19.0135731422913,19.2737034157911,NA,NA,19.489609616332,NA,18.3583642722923,18.9512055521342,NA,19.5825657098086,NA,18.9161520869217,NA,19.3859404503755,NA,19.1679270911971,NA,NA,18.5732655648495,19.4371461614501,19.7925271969635,NA
"Montipora_capitata_HIv3___RNAseq.g30074.t1",NA,17.5501386072741,18.9304042956027,19.4496892201428,18.3637420280896,18.4264665762242,NA,NA,NA,NA,NA,NA,NA,18.8574902510993,NA,18.0758088084604,17.1988051606676,NA,NA,NA,17.7644943213866,18.5306106533692,NA,18.8762348615871,NA,NA,18.1019679791259,17.6580933445646,NA,NA,NA,NA,NA,17.4359091661586,NA,NA
"Montipora_capitata_HIv3___RNAseq.g30079.t1",NA,21.1683871922949,NA,21.1895258341414,21.6635194506517,21.4692230910355,20.6351735258883,22.2417316871568,NA,20.6458825652897,NA,NA,NA,20.171504236937,NA,21.4163027366231,21.2321961971136,20.4757987287891,22.0064070681241,NA,21.0585067449959,21.4843897430852,NA,21.055931778596,NA,20.1845324621389,20.2391837584348,20.9372407210555,NA,NA,NA,20.7132129116168,NA,22.1227927723308,NA,NA
"Montipora_capitata_HIv3___RNAseq.g30083.t1",22.0130051799858,22.351838735341,21.7293237732958,22.0973483690249,21.9332139261023,21.4340501546959,21.2443195528073,21.6032947986171,21.4561236358385,21.6893198089718,21.0739811902696,21.7422013807495,21.6931272479174,21.5869557778813,21.3940453864625,21.6289577597647,21.9692454505867,21.0301237186894,21.3637448348559,21.283650213338,21.3384872228747,21.5383282028254,21.0259816709779,21.7942622575234,20.8336163825469,22.0696874024298,22.1332452402659,21.7327530984829,21.3491270481853,21.0114816713221,20.2023851250296,21.8884892785595,20.2491937636913,21.4141841700199,22.3902814156552,21.0907105857324
"Montipora_capitata_HIv3___RNAseq.g30085.t1",19.8713599823026,18.6354848744099,18.726623135234,19.6165605096327,18.9838500305889,20.1320809265609,19.7595633481948,19.4680613001298,20.2046624798863,18.9092285814444,18.6828782433981,20.2305246299373,19.9562489658421,19.6779819553822,19.8699978707003,19.1516523781944,19.0173134112335,20.2466472498016,18.7708893810726,20.1205475006546,19.9730311287335,19.6314441944151,20.4318321876554,20.0511168162203,20.0423993264837,18.8757437278785,19.2347734394254,19.4177044614051,20.4206327107448,19.4186222768266,20.1332723681452,19.8043596114923,19.7193321010505,18.9543182686705,19.270138316011,20.2392518024279
"Montipora_capitata_HIv3___RNAseq.g30086.t1",21.6434449137606,21.5957478201485,21.6771207640639,21.4896200278683,22.1063126105762,21.7328671414232,20.9874052403626,21.755686605216,20.9478065288272,21.4419267082979,21.8282443936904,21.2688322281843,19.9486246005079,21.337105591594,21.3367216080203,21.7579980770343,21.864013614334,21.3869493204311,21.5267045869646,20.5544067581288,21.3691534748876,21.4307238380114,21.1746429034091,21.8065602416595,21.1969374998733,21.6316009460571,22.5087555481659,22.126983733332,20.0172612414529,21.1653833274418,20.6423596876498,21.8853566788867,21.0934435172417,21.9279532480169,22.2752020882256,21.5891339228493
"Montipora_capitata_HIv3___RNAseq.g30088.t1",19.9881376186472,20.3745744147837,20.1776950831289,19.817603292749,NA,20.3324531958845,18.8582784351455,NA,20.0965046110011,20.7034233080552,20.2469000310479,NA,NA,19.2321951722057,NA,20.2161143870254,19.3609894385093,NA,20.4002857236465,NA,19.8294157674509,19.9990552480038,19.4159665942915,20.1697875616486,NA,18.6461964466826,NA,19.3219803766659,NA,NA,NA,NA,NA,20.0266374115638,NA,NA
"Montipora_capitata_HIv3___RNAseq.g30089.t1",23.7492951651197,22.2972843394911,22.5956815863551,23.4190271346918,22.7191900303927,23.7333372922479,23.7044942875489,23.3802675025972,23.3886117320404,22.4474052600566,22.3054167815345,23.1564030027029,23.4924125047505,23.6083066049036,23.2060450904005,22.1025260106043,22.058032528212,23.7038600731386,22.644620195791,23.4649878900157,23.4777611069287,22.9860081379764,23.5737489904083,23.3231937446281,23.7284711092986,22.4796309079131,22.1077638237919,22.9047310794483,23.6317005166893,23.055231124276,23.6462742470545,23.4990304170852,23.6455832373153,21.8615301433405,23.0677962194417,23.5980876081618
"Montipora_capitata_HIv3___RNAseq.g30093.t1",24.0924437532349,23.7764425708809,24.4208978849985,23.7939015248584,24.7303040719497,24.3341912982751,24.3801230735272,24.1123074578347,23.0810658167939,24.5749251538713,24.2063073221395,24.0687900842098,23.6418973953603,23.591174192955,24.4454800606621,25.1360323535058,25.113056317535,23.8524122565602,24.7776458156329,23.3842334488561,23.6773841545709,24.4008759192836,23.9320782014914,24.3796722508386,24.5184525417246,24.4657864635448,24.4961689177678,24.205702880096,24.3731657177494,23.9086362407409,24.4026783640554,24.4380221166006,24.0399707472886,25.0851184122887,24.2302069450633,24.5100490483401
"Montipora_capitata_HIv3___RNAseq.g30095.t1",21.578884575681,20.916682863093,21.4154231618166,21.2850642113116,22.1268917550238,21.9343924941784,21.4564203452625,21.9252773452353,22.1046481787508,21.7386695547075,21.6294870291507,21.3166081619877,21.6837140566569,21.1060059891644,21.2501361791595,21.9779995596288,21.4685914801783,21.77714262031,21.4906612918358,21.2393432997833,22.012140452861,21.8412274435878,21.9809264537023,21.6456952589852,21.7685472035526,21.0963421385681,21.4545570969718,21.768796844268,21.523784708735,21.8525293189118,21.9070038704008,21.3871408050257,21.4962006201201,21.2396438306743,22.5337407164745,21.8185624795239
"Montipora_capitata_HIv3___RNAseq.g30097.t1",21.8364337388687,20.9991370770035,21.6326059942632,21.8292997182208,21.4072774904767,21.9302132422551,21.9925871963405,22.2758110654613,21.9363758164395,21.785651414105,19.06735295056,21.688897075732,22.2784928470461,22.6008236300653,21.7070936783601,20.4496909831028,20.7536518574586,22.1035111309239,21.3480047594749,21.8172476668208,22.3703531044681,21.7617776421221,21.8248165055716,21.8215103763285,22.2037982909347,21.7089616664106,21.7359134679099,22.219465158882,21.8907021664644,22.8664781965607,22.2519642856256,21.8953490485049,22.2586080122086,21.1612380066459,21.5094029265001,22.1077970210972
"Montipora_capitata_HIv3___RNAseq.g30106.t1a",23.0899820275709,23.0666574940062,22.2908031119834,22.7538959299222,20.6709077515055,23.4856140058582,22.5928677125902,22.2750910919783,22.583106302251,22.495317693051,21.5876444262372,22.9299875013723,22.3489702854836,22.5830329414523,22.3757959234855,21.1110414020023,22.5931028203411,21.432368583235,22.6896531720489,21.8154326488364,21.412035602845,22.8804125240858,22.0373230704894,20.887020594679,22.3450382247516,22.8773538830995,22.2637752315088,23.2539481571044,22.4322550237217,22.5580042014949,22.4033726532988,22.7084672950179,21.3705627675188,22.5214964470754,22.3018983177752,22.6727570212808
"Montipora_capitata_HIv3___RNAseq.g30145.t1",NA,NA,NA,NA,18.5251016201805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2148123823095,18.4661383383206,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.0414190269045,17.8517042507802,NA,NA,NA,NA,NA,19.5060128433221,NA,NA
"Montipora_capitata_HIv3___RNAseq.g30148.t1",19.6981912914596,NA,18.6350774061572,19.7285543536594,18.745947028054,NA,19.1073663544222,19.8227500418853,NA,19.2646587843976,NA,NA,19.5826560905738,NA,19.4337651056974,NA,18.6294804700672,19.6924603460877,NA,19.2680634893391,NA,NA,19.3458593257789,19.1261322373933,19.9064756679305,NA,18.6261506114771,NA,18.7195223075776,19.7624035327182,NA,19.3673768890493,19.8912224512396,NA,19.4554856355571,19.1083242451109
"Montipora_capitata_HIv3___RNAseq.g30152.t1",23.0500822919293,22.2365301639407,22.4709689883501,22.7408185657661,22.4526132740381,22.8887379544353,23.1025245689406,22.5175014369477,22.5361569637821,22.8123318589431,21.997015337551,23.1370574256,23.0837024912436,22.7379829599015,23.1650854803585,21.9463561596606,22.6801496999025,22.9482272991568,22.701868212978,23.2445952425407,23.1301304557483,23.283693022192,23.0319917322382,22.8087115710707,22.9815466397546,22.8870887592252,22.2459852284972,22.6574753590837,23.6946436527744,22.8126081137781,22.2941217770932,23.1185802550224,23.1371967678995,22.442732957908,22.4560505459502,22.7177486850167
"Montipora_capitata_HIv3___RNAseq.g30153.t1",22.6461605120436,20.9531364192575,21.5431755813668,22.3712595186029,21.3799856344542,22.6795418441505,23.0546385957091,21.8950293760526,23.0622747828429,21.7645494957224,21.7638737938359,22.1840372142106,22.8528946371487,22.7699466728253,22.2771190851245,21.1046470591052,21.0983535768621,21.9381038508142,21.6067843816335,22.9723357447639,22.6052484537827,22.4083590273818,22.4226335465735,22.2934414782434,22.4844028968658,22.1601895008664,21.0955394815335,22.1584680843226,22.6261138397527,23.2879576450347,21.7573695596797,22.5331561071132,22.6373529931815,21.4458153315458,22.00691430547,21.9140095030907
"Montipora_capitata_HIv3___RNAseq.g30163.t1",23.0135017545759,21.8813952800833,NA,23.1932537251241,19.3043145532217,22.3965738178484,23.2058543871332,22.0707056757656,22.5853349670582,20.9549638367388,21.0833624568205,22.4918817139589,23.424865945832,23.3306327219747,22.9513088187422,22.9083238060285,22.0814886393095,21.6597366017768,23.1824617950763,22.3804662175923,22.2115055826803,22.6857324051734,22.4787122313273,20.2344933811254,22.7062394708293,21.95392501831,22.1871674930343,23.3089166893775,22.5444462644577,22.9266320673563,22.5243795840808,22.3256015040386,22.1051439364535,20.4606727368312,22.543822801037,23.2818557616921
"Montipora_capitata_HIv3___RNAseq.g30165.t1",18.508607832214,NA,NA,20.1009893408941,18.6169687550951,19.5611719711566,19.8320735354049,NA,NA,19.7537067340135,NA,19.9335902614227,NA,19.934533864868,19.4323232114826,19.6010387366266,18.7511130149581,NA,19.8931884714378,NA,NA,19.723382640486,NA,19.8967539535441,NA,19.5622416088957,19.6042620579234,19.9223973018113,18.8636373964582,NA,NA,NA,17.9405200749806,20.1957581713796,19.9578860859739,19.2291619178632
