"Protein.Group","S_19_1","S_P1R2_3","S_19_3","C_P1R2_2","C_90_1","C_64Y_3","S_90_2","C_64_3","C_64_1","S_64Y_1","S_64Y_2","S_60_2","C_19_1","C_60_1","S_90_1","C_P1R2_3","S_64Y_2_2","C_90_2","S_60_3","S_64_1","C_90_3","S_90_2_2","S_64_2","C_P1R2_1","S_64_3","S_19_2","C_60_3","C_60_2","S_P1R2_2","C_64Y_2","C_64Y_1","C_19_2","C_64_2","S_60_1","C_19_3","S_P1R2_1"
"SymbC1.scaffold10731.2",20.160276456586,22.156099591352,22.1051855083896,20.8833713723386,21.0890288541226,18.8538667177018,21.1433453754857,19.8252523895056,NA,21.7750217536369,22.8807867283058,19.746977484356,NA,NA,21.2671914516392,20.8537622304729,21.2499095638476,20.0897486819451,21.3381924462034,NA,19.5007901029481,21.0970719949295,19.6871297062109,21.7798188269489,NA,22.4227662126345,19.6753933916316,18.9746253465003,20.7146273537889,20.1829378890505,NA,20.2760656059816,NA,21.3662628425284,19.5454853609762,19.440141737671
"SymbC1.scaffold10731.3",27.0931493038147,27.7389970669527,27.9074307493114,27.3722476124904,27.2735600076463,26.8843129843219,27.481580816735,27.0889979709222,25.6491708613195,28.2970312759093,27.1886905544597,21.9576169923568,24.7331612105671,20.26149554456,27.0487895057302,26.1846091861401,27.2474221218002,26.3709329293377,27.4336642620162,26.2201029907882,26.3576913290058,27.6387820163647,25.8648816313113,27.2623673029031,26.1810566900072,28.0702293915405,23.073182830197,21.9166363995022,26.5440034043322,26.1151146324324,24.0502935745019,26.715792361627,26.2422707725853,24.3271248452193,26.6424787906967,25.6945469515417
"SymbC1.scaffold10747.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2877939515039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.1074219109413,NA,NA,NA,NA,NA,NA,19.0248317590645,NA,NA
"SymbC1.scaffold10803.1",22.9489176493055,21.1483831709065,22.8907171006037,22.0492330291943,21.3670374180576,21.4752453350765,21.4650733613703,21.5685986534373,21.1588363179678,20.4592845190674,21.6757656241587,21.6889911693954,20.2006080013665,20.810707829379,20.677598681739,20.3788262642741,20.433370476419,21.8259524405067,20.8331183407804,18.7903224429416,20.9976792923831,20.9725733610294,21.0338324669376,21.8056136037283,20.4052740592179,21.5250191542045,21.0545296327029,20.5811395398147,20.5224487540709,NA,20.6327948966625,21.2781793121592,20.5395351266383,20.627803924577,21.4338259650134,21.1662118225143
"SymbC1.scaffold1081.2",NA,19.4849418528656,21.3596951447183,21.0955418959672,21.9860603214796,19.9390747370858,20.3820829303058,20.1986716438039,18.7939500311445,20.9726221766406,20.4082093483948,NA,NA,NA,19.8368998271678,20.3492598983286,20.3015771308549,20.6874011011855,20.9128601060194,19.3614126688376,19.6392458599599,20.6281863021623,19.1984720197892,21.7251033688757,19.5660629830563,21.0527386785962,NA,NA,18.7070292036559,NA,NA,20.7733359335967,19.9392093712883,NA,21.2401777267838,NA
"SymbC1.scaffold1082.7",NA,19.629575851769,20.0382232530966,NA,20.8437981138255,18.648626166262,NA,19.2110602200486,NA,20.6876964695688,NA,NA,NA,NA,NA,NA,20.0425073726067,NA,NA,NA,NA,18.9726773003631,NA,NA,NA,20.1152584918262,20.1787136261831,19.6374045160972,NA,NA,NA,NA,NA,19.9507710576305,NA,NA
"SymbC1.scaffold1084.3",NA,NA,20.163943521406,NA,20.4957900207447,18.8650206317635,NA,NA,NA,19.9539413540931,19.7498286207898,NA,NA,NA,NA,18.1070302557223,NA,NA,19.2934564934555,NA,NA,NA,NA,19.6352542482266,NA,19.6746342004953,NA,NA,NA,NA,NA,19.0971922619501,NA,NA,19.2916869908091,NA
"SymbC1.scaffold1086.1",21.850741487792,20.5770937417085,21.5032321535188,20.9957828471992,20.3728803335438,21.2519072374825,20.777435227421,21.5519006677004,21.3426802081472,21.40569254654,21.3163720012261,NA,21.9975173593434,NA,21.146248114842,19.143189183832,20.2236650228857,21.9862573167272,20.3995464008022,21.3571410669608,21.7518159623768,21.2639423890899,21.4478690743703,21.4315220886014,21.6918735197204,22.1605856071348,NA,NA,21.4076811361132,21.5409966190933,21.2498198912914,22.0622601229677,21.9629294447187,NA,21.6184864372272,21.1885138422268
"SymbC1.scaffold1086.4",20.4374714367982,NA,21.5931239120347,18.8051184961027,19.4442417245385,19.968664859848,NA,20.4628120236105,19.2608216434797,20.4520089221454,NA,NA,20.1917223754895,NA,20.4580003885235,17.199873449905,19.6816987775611,20.9171801120137,NA,NA,20.3099778130857,18.2903545707503,20.3776110262672,20.5575849987039,NA,21.0979081898756,NA,NA,19.5556766013554,19.9185988657695,19.3839870166057,21.0726067887206,20.6234091069108,NA,20.515192229131,19.7555365587973
"SymbC1.scaffold10868.2",NA,NA,NA,NA,NA,22.6585693257513,NA,22.5387369370152,21.953927504202,21.3744997275901,NA,NA,NA,NA,22.5629930269231,20.3525312508542,NA,22.1035063286529,21.6359829808638,NA,22.7011243112267,22.5673397900115,22.462224788046,NA,NA,NA,NA,NA,NA,NA,NA,22.5174577039598,22.4459068703173,NA,NA,NA
"SymbC1.scaffold1087.3",21.0327135128925,20.5497968863513,21.3626249025903,21.3476739438812,21.1501567966749,21.2533982690544,20.8605985435201,21.3586274600186,20.6915230983522,20.9903592751302,21.200921497691,21.1178123855437,21.050231289224,20.823317768939,20.5068255875726,19.5285655912708,20.6107457414453,22.102758900468,20.5225790171025,21.7660770372444,21.2571958927892,21.3153926955375,21.1640063050588,21.37714882428,21.5655670971695,21.7762231708932,20.6118109985698,19.7992963467133,21.3014233488151,21.3169732374008,20.4611314314751,21.3055421680821,21.2285784267789,20.3607573522203,21.2026366649391,20.1914409119673
"SymbC1.scaffold1087.4",19.6352441720223,NA,19.5092924927309,20.1906932384671,19.583263458605,19.8022415241488,19.3133058624494,20.110786751441,19.4533649667226,19.3784483322499,NA,NA,NA,NA,NA,NA,NA,19.681129438114,NA,18.9516452511713,19.6136749377004,19.8130524978829,19.1349404579478,19.1932293566602,NA,NA,NA,NA,NA,NA,NA,19.397280321908,19.2904258685999,NA,18.5426037569502,NA
"SymbC1.scaffold10891.1",NA,NA,20.9567881449614,20.5065125542506,20.856238292489,20.3959835583908,19.7252871985657,NA,NA,20.7378041442049,20.867498389394,NA,NA,NA,20.3887796149299,NA,20.0598185766352,20.8492817707859,NA,NA,20.5932922924984,NA,20.2718217580344,20.9484970803016,19.5906331896018,21.2748872686928,NA,NA,NA,NA,NA,NA,19.8424845301024,NA,20.8474034061298,NA
"SymbC1.scaffold10902.3",NA,NA,NA,17.2374916804408,17.1800516411705,NA,NA,NA,NA,16.9591797616716,NA,NA,NA,NA,NA,NA,NA,18.0372034059433,NA,NA,NA,17.5073996686128,NA,17.9204005625071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SymbC1.scaffold1091.1",19.9543085052865,20.6800959243356,21.4499406720371,20.6973233099068,20.9018932612013,19.2825002567905,20.8174263690721,19.627897636492,NA,21.5310931106899,20.8588115863819,NA,NA,NA,20.4700002030016,19.5355874519735,20.3933018103869,20.7434002285375,20.4920590327662,NA,19.1809137829895,20.54459188915,19.5998142307025,20.9827393061894,19.3368486607075,21.5007163241473,NA,NA,NA,NA,NA,20.4669101450741,NA,NA,20.1759512057428,NA
"SymbC1.scaffold1091.2",NA,NA,19.711255360881,19.5714926202715,19.3777692080586,19.0309975997252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.518638389709,NA,NA,NA,NA,NA,NA,18.4344443435999,NA,NA
"SymbC1.scaffold10918.1",19.877766132528,19.5628805661918,20.7845361046378,20.6218583757673,20.0406196600211,20.0831869709535,19.1390138662722,19.8145636911228,19.4919947113592,20.0429057540677,18.6932242570861,19.8045221928965,19.6883257677269,19.4251690251954,18.4701170378818,NA,18.5653699967757,20.9111365779648,18.3568628355915,NA,20.0076625956896,19.3650294931129,19.8454653570154,20.673151721707,NA,20.4995338901233,19.4273389343042,18.5703976247822,20.045899776345,18.9911177566284,18.4509696948201,20.4434702121989,20.0238298029735,19.4138830339048,19.1680097549018,NA
"SymbC1.scaffold1092.2",18.5654098606432,NA,18.9183366297932,18.6432144554709,17.5227257883745,17.8601102051688,18.3470613023104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5653925438215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1804216922673,NA,NA,NA
"SymbC1.scaffold1092.5",23.8984941858871,NA,24.1832241970988,24.4803357429365,24.0954292180886,23.6884567169085,23.7937212735094,24.2258858241234,NA,23.4241575730014,23.6170044150089,NA,24.225328075502,24.029157961321,NA,22.2885133882643,22.6358460740729,25.0907540291289,NA,24.1871461938032,24.2657619644387,24.2925641501963,24.1854374547201,24.5759780707982,24.3031296621876,24.4399709792735,23.0989472123704,NA,NA,NA,NA,24.45585984289,24.3296745474479,22.8855665187762,24.2296854794428,23.680878316868
"SymbC1.scaffold1093.26",21.5561247829381,21.4895168891004,21.6097692968439,21.5872423349072,22.1158537838173,22.3808165446519,22.0188932446924,21.8092354808947,20.9221569930896,21.9841609637037,21.3778801235224,21.3624348182438,19.5063810745273,21.3482264769765,21.4674669934289,21.8249872829192,21.210938531027,21.2741811977966,22.1379901838304,20.5742432275401,21.2283699799012,21.6747081120775,20.7893621014137,21.8184122981392,20.1192178813191,20.8171932026402,21.1115465886665,21.4167636449904,19.5705225875051,21.5003057922975,20.0445488745974,21.9536246377633,20.8038081162864,21.9150560200093,21.7576256176849,22.1809259200166
"SymbC1.scaffold1094.6",NA,19.0179617224932,20.0585201218921,19.0231633071263,20.1845199014108,18.7602549821297,18.5890590386436,19.7831987927287,NA,19.982285131359,NA,NA,NA,NA,18.6350397538256,19.2589449445988,19.8018712393558,19.0990660386211,NA,NA,18.820745754583,19.5964479825373,NA,19.9093079752666,NA,20.0402124512183,NA,NA,NA,NA,NA,19.5027336110769,NA,NA,NA,NA
"SymbC1.scaffold1094.9",NA,NA,NA,NA,17.3178794511747,NA,NA,19.062460242109,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.543719690128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1461268953618,NA,NA,NA,NA
"SymbC1.scaffold1095.5",17.4359403137379,NA,20.4372649252998,20.3415144798649,19.840142192684,20.188967123752,19.7826075551285,20.1765148264284,19.4441660076475,20.1625614356822,NA,20.0171322533433,20.3307343299487,19.4767686964397,19.4762070204999,NA,18.3306109772121,21.2805640664631,NA,20.7078451439477,20.3002341244766,19.7728462301777,20.3229480729138,20.8053022499671,20.5921986658946,20.4086510834772,19.2318394852184,19.2670206682579,17.8973891401956,20.5318724627225,18.5913307012541,20.9340458929029,20.5794057164747,18.4686584691374,20.7934282798153,NA
"SymbC1.scaffold1100.8",NA,19.7154578625489,20.4950719531897,NA,20.0896405609623,NA,19.6166962304209,19.6944446111998,NA,19.3731071581674,NA,NA,NA,18.7235703348798,NA,19.5382084734054,20.4431126377892,NA,NA,NA,NA,20.3005461149766,NA,NA,NA,NA,21.2441926510437,20.2184341962318,NA,NA,NA,NA,NA,20.8233171857724,20.3195544337211,NA
"SymbC1.scaffold1101.15",NA,NA,NA,19.3628479956875,18.6425052322225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SymbC1.scaffold1101.16",22.3696166477248,21.7199432631647,22.8641532653303,22.241009779641,22.2489125833441,22.1187207597368,22.1215940638431,22.4335735985482,21.3108557101275,22.5205728839754,21.7450561133639,NA,20.8770977124007,NA,22.0790327184407,20.6388722566719,20.7936354552401,22.3064160920854,21.1003411988123,NA,21.9941017671965,22.4748475372664,21.6304573337628,21.726386670559,NA,21.8708034232453,NA,NA,22.1180097001472,NA,NA,22.3717273326295,21.8441908445703,NA,21.8052586511412,21.6718500633499
"SymbC1.scaffold1101.3",19.2008547638467,20.0303465328574,20.7165768838824,20.4576878493887,20.3019252428827,19.4077034351179,19.8867115354681,NA,NA,20.1919670490211,20.4837255056467,NA,NA,NA,20.4484195814935,19.2021768951236,19.2159901622031,20.3795387348203,20.3063690844962,19.8458896892503,NA,20.1306453409492,19.6170316639716,20.5587512908253,19.704276439734,20.6552864628049,NA,NA,20.5501824178189,NA,NA,19.5572509980442,NA,NA,19.767558108927,NA
"SymbC1.scaffold1101.8",19.4198254536556,19.2937301077984,19.8397899661145,20.0003898319963,19.8621979608788,19.5385575676417,19.8225452553554,20.27884572272,19.5373988844621,20.1581325863366,18.4179072264579,19.0997121857453,20.3870880703896,18.0484122039814,19.9219742844862,17.9730188627334,18.6438225082992,20.7575455599342,NA,20.4839396148305,20.5533727805591,20.3601267943397,20.4788161453958,20.7631221809641,20.2791761198414,20.2758205831305,18.7027425526239,NA,20.6015136264147,19.8439878336571,19.9307841611943,19.6778676827588,20.4812388488679,18.9348724322936,20.4792217335591,20.0496687728973
"SymbC1.scaffold1102.1",19.0406146437741,NA,19.0510215315188,19.8047546593679,18.4361655733542,19.0295802648589,18.5200761014738,19.490615023952,19.3080238583954,19.3385439404099,NA,NA,NA,NA,19.1655444950475,NA,NA,19.6654630059191,NA,NA,19.609403086489,19.3259625274177,18.7401901366738,19.5911679140038,NA,NA,NA,NA,19.0076075095764,NA,NA,19.5832907784158,19.0037606544544,NA,18.2592286312441,NA
"SymbC1.scaffold11044.1",20.3618230609106,NA,20.5845885619809,NA,NA,19.2252568705484,NA,19.0561273185641,19.2098334994624,18.5316375115933,NA,NA,18.7263847994752,NA,NA,NA,NA,19.750520131694,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.8707843315014,NA,NA,19.6727391121141,19.3701645679541,NA,NA,NA,NA
"SymbC1.scaffold11049.1",NA,NA,19.3116772317823,19.4594477536467,18.7859490833811,18.7682428923587,19.141997958342,NA,18.7308945429169,19.4289662071119,NA,NA,NA,NA,NA,NA,NA,19.4839551091502,NA,NA,19.1618129381258,19.1288884446193,NA,19.2298850840223,NA,19.3708734810745,NA,NA,18.9651005507921,NA,NA,19.4093295552355,18.5966535068113,NA,18.8898267187056,NA
"SymbC1.scaffold11049.2",NA,NA,19.063738866754,NA,19.4878759667312,NA,NA,NA,NA,NA,19.0903274520072,NA,NA,NA,NA,18.3476851615021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SymbC1.scaffold11075.1",21.7665920925749,21.9882716526202,23.1945222721469,22.3924823856576,23.3607053854888,22.2632085850804,NA,23.0198716629956,20.0648748002752,22.1322508789187,20.0030681733123,18.0145132904058,NA,NA,NA,21.8503816333236,21.6890122916193,NA,20.4601207604822,NA,21.332057861778,22.1250561605358,NA,21.528070122664,NA,20.7220278503744,21.7150573879865,18.2874597449106,NA,NA,NA,21.2408920462351,21.0224426579367,22.9969377829981,19.7122397169446,NA
"SymbC1.scaffold1108.1",NA,NA,20.8341731942642,20.2756243928096,20.5438704607974,NA,NA,19.8046332616016,NA,18.4806382379359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SymbC1.scaffold111.1",NA,NA,18.1836219043588,NA,18.0948281744092,NA,NA,17.6604877852388,NA,17.860745344267,18.5278656848257,NA,NA,NA,NA,17.1263039948882,NA,NA,NA,NA,NA,NA,NA,17.183735017357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SymbC1.scaffold111.3",NA,19.0800694750087,20.8349543559296,19.9942479395181,20.6028368020028,19.0027592291228,19.1838413082366,18.706977685032,NA,20.623187931133,20.84454343508,NA,NA,NA,NA,20.0019541187236,19.6395089696845,NA,19.8024056263845,NA,NA,19.5872797674388,NA,20.5683829461588,NA,20.4519581289652,NA,NA,NA,NA,NA,19.3234014400051,NA,NA,20.0614432172283,NA
"SymbC1.scaffold11119.1",19.9555754178929,21.1356925359671,21.2284066804797,21.9843019744767,21.9228720842576,19.6238303747306,21.7891713297816,21.1007930524287,19.7050880302328,21.3676431032206,22.7058492924636,NA,19.1344234999475,NA,21.4599197166323,21.9908333295249,22.8466123170731,19.7578035191951,20.2545660261674,19.365645231783,20.46567164365,22.1277139967576,19.0584737150912,21.6379800987559,19.5459037351637,22.0271890633036,NA,NA,20.2929727005101,20.0182241241719,NA,20.5529276116798,19.938227805304,NA,22.6612434715501,20.8381334638099
"SymbC1.scaffold11121.1",NA,NA,21.5804991892421,20.05865322351,21.4760857320894,NA,NA,NA,NA,20.2635187996331,NA,NA,NA,NA,NA,NA,20.515080071425,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.0265251310158,NA,NA,NA,NA,NA,NA,21.1907715943853,NA,NA
"SymbC1.scaffold1113.10",18.8128197982732,19.7034089440949,20.548951222595,19.5275781823763,20.4775851098055,18.6481242856657,NA,NA,NA,18.4970988483929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4299762097063,NA,NA,NA,NA,20.3529401369852,NA,NA,NA,NA,19.3395129624522,NA,19.9047815105203,NA,NA
"SymbC1.scaffold11142.1",NA,NA,18.6871438059084,NA,20.2610524355095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.6722899077077,NA,NA,NA,NA
"SymbC1.scaffold11150.2",21.1058500170535,19.8677007580218,21.4348549644702,21.4427320721667,20.5366998132156,21.3465376742201,21.0698589669573,21.0644877030136,20.7294315526635,21.2766877060154,20.9496444456315,20.6147777932114,21.3907909820127,20.4785585679488,21.636757803292,19.7777754239667,20.1048759286047,22.1424085950835,20.5143065234856,21.5736856677597,21.6275489127647,21.478157114572,21.253227865086,21.8769762588615,22.0104965200891,21.9014056304554,20.1942870504679,20.3853079022354,21.7483262571627,21.7599233235904,21.0671937278249,21.687665824974,21.7577794137573,19.8282035168955,21.1621222207449,21.3669782091227
"SymbC1.scaffold1116.6",NA,19.6070513326816,19.4851979246727,NA,17.9362476582847,NA,NA,NA,NA,18.7550303808224,NA,NA,NA,NA,NA,19.0777620421122,19.7327406794696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2612649669052,NA,NA,NA,NA
"SymbC1.scaffold1119.1",21.0284676181602,21.3897303199252,21.6181108920379,22.467127261875,21.6670401647592,20.7785572408705,22.1027411227186,21.4167673811354,21.3672092968972,21.8106036989988,22.3692240454564,20.564137857823,21.0358424873159,20.4711094423567,21.2794479214011,21.7009675289409,20.7444210072484,22.1394450266105,21.1170905706041,21.1284761435817,20.9047729676758,21.6615311961876,20.3902444112946,21.6383673022864,21.5966699975289,21.4206676589775,20.0406671462952,19.490208463746,21.0840182700535,21.8685794645019,21.4912193271963,20.8930703097798,21.3203969122055,20.2373640307447,20.9926357715994,20.4762807034847
"SymbC1.scaffold112.7",NA,NA,NA,18.7031850168112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9378489073089,17.8619810983867,NA,NA,NA,NA,NA,NA,18.5645819072439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SymbC1.scaffold1123.3",20.3196836962211,19.7918727203998,20.646971625713,21.1114326067519,20.7734557678711,20.39196162051,20.7913290507195,20.5578890146484,20.4172877702364,20.1314846010838,20.645857614504,NA,20.7456312445596,NA,20.2370669644144,18.4291216676341,19.3390859768259,21.7284851220896,19.8301923504461,21.1184768081948,20.9485368257538,20.6540588570987,21.0589529049046,21.2789711719791,20.9259655466281,21.0216925093256,NA,NA,21.1592980949326,21.0540801147055,21.2405418453499,21.076829131385,20.9780831154664,NA,20.854637196282,20.0117902887345
"SymbC1.scaffold1123.4",NA,NA,NA,16.839968492128,17.2886042078465,NA,NA,NA,NA,16.9492726317349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2217194191185,NA,NA,NA,NA,NA,NA,NA,NA,17.3596210236111,NA
"SymbC1.scaffold11237.1",20.0611175122849,18.8310220755589,20.298451244779,21.0358976801335,20.4276480157459,NA,NA,20.2783838053269,20.3049362873532,19.2148329806089,NA,NA,NA,NA,NA,NA,NA,20.4570071913991,NA,NA,19.6830774945118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5246900799804,NA,NA,NA,NA
"SymbC1.scaffold1124.1",NA,NA,21.3967166094595,20.6417639146521,21.72689832092,NA,NA,19.5183533649804,NA,21.1198670962949,20.9494618903031,NA,NA,NA,NA,NA,20.2553448706295,NA,NA,NA,NA,NA,NA,21.0215686608799,NA,21.2903213815948,NA,NA,NA,NA,NA,19.3537894577779,NA,NA,20.8061456230225,NA
"SymbC1.scaffold11285.1",21.8575478659408,23.582375972172,24.1955121875954,23.3975376808322,23.2927754595629,22.3030447708087,22.5584395153661,22.2159100544697,NA,23.9028087920587,23.70162490604,22.7035052643864,19.3576882420023,21.3115256313,23.0458829499401,23.3054777366225,23.7183955349042,22.4189908603559,23.7000845964109,21.6398198255865,20.663090174456,23.1382530482951,21.8446928361965,23.9872599346377,21.1971763402007,24.2035491937732,24.0095768141286,22.7638665014556,21.137594077591,21.8548934873085,NA,22.7974472095045,20.9025794578146,24.1518643139694,23.4861601222155,22.2881093478427
"SymbC1.scaffold11285.2",21.8436338614588,23.5258437213694,24.2688757644686,23.4889483911321,23.2143100780752,22.6554233934594,23.0997062473255,22.9579250423911,20.613505210062,24.4016227634079,24.1633989236128,NA,20.7747772086526,NA,23.0139385443691,22.8529848096623,23.7865726530152,22.2912338052803,23.2410901064386,21.5001117306634,22.1167413444654,23.4565558310454,21.4839012472275,23.6109440590903,22.086398827336,24.0393720839191,NA,NA,22.0989509057661,22.2231803780381,19.9320843307668,22.9676459770167,21.7399420866119,NA,23.6126049826266,22.4085369372678
"SymbC1.scaffold11297.1",20.5356490284508,NA,20.1325383243173,19.5352069008682,19.0752124296323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4780522887027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SymbC1.scaffold11302.1",NA,NA,20.0607951964009,NA,19.4926247175056,NA,NA,NA,NA,NA,NA,19.3802945896963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.3293676985951,19.918919635111,NA,NA,NA,NA,NA,21.2113530339777,NA,NA
"SymbC1.scaffold1132.3",18.5930767118176,NA,18.5963865584219,18.296559602582,18.8655271335361,NA,19.0217931389476,18.6664387871125,NA,18.9656075472166,NA,NA,NA,NA,18.8770261712297,NA,NA,NA,NA,NA,19.2072909744498,19.5222327405486,NA,19.2935615955643,NA,19.0523639010512,NA,NA,NA,NA,NA,NA,19.6197382951311,NA,NA,NA
"SymbC1.scaffold11334.1;SymbC1.scaffold16.360",19.9574452739484,19.6493769055717,20.4934017902576,21.0482107918749,19.589782223259,20.2240521798445,20.275587453197,20.0378560772481,19.3283518397979,20.3956878805258,NA,NA,20.1284874712431,NA,20.5403480117616,NA,NA,21.1930222080971,19.0340221224398,21.0313934501962,20.8515985584273,20.6051875162822,20.5870527534103,20.8898752603504,20.9477120169184,21.0222389419955,NA,NA,21.0892191511932,20.5594704527725,20.4744617604252,20.3189549618592,20.5916953647863,NA,20.0319449688465,20.6088238808623
"SymbC1.scaffold1138.2",NA,NA,NA,18.7567313023707,18.2455467585337,18.4860340192549,18.990644055352,NA,NA,NA,NA,NA,18.7858655945436,NA,NA,NA,NA,19.7480110964748,NA,NA,18.8653625045631,18.9777063337737,19.3848050886476,18.8109432226228,19.0253665271931,19.4530311946651,NA,NA,18.6564438490146,NA,NA,19.0911021750473,19.4890570846804,NA,18.0705150499207,NA
"SymbC1.scaffold11403.1",NA,NA,20.3938783770419,19.8477598949945,20.1082191029178,NA,19.9398906913578,NA,NA,20.7013833560899,20.8381679996939,NA,NA,NA,NA,19.4865418019764,19.4583935957902,NA,20.1009356208067,NA,NA,19.4981533607236,NA,19.9216984078342,NA,20.4541996240857,NA,NA,NA,NA,NA,19.9794659295159,NA,NA,NA,NA
"SymbC1.scaffold11419.2",NA,NA,19.0005856540213,19.1875171482212,20.4877027937633,18.9362527812345,20.0958793940368,NA,NA,18.8164841998763,20.1972582449264,18.5600577961211,NA,NA,NA,19.2597738600058,NA,18.5963304781959,19.1081736293377,NA,NA,19.4749605155725,NA,20.2574491346585,NA,18.8128090287667,NA,NA,NA,NA,NA,18.5066839683808,NA,NA,19.8503452899946,NA
"SymbC1.scaffold11472.1",NA,NA,19.7816026451437,19.1935599504827,NA,NA,NA,NA,NA,18.9061857990941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SymbC1.scaffold1151.2",19.9557937325848,19.2542360002139,19.818073552466,19.7153838098449,19.716972019349,19.9213950551061,19.7201764015333,19.3858367341234,18.9775833672578,20.4371131344711,NA,NA,NA,NA,20.2161453305196,NA,19.8314368558855,20.2469427849644,18.925982202085,NA,19.6755116292062,19.8046487199545,19.8960284754864,19.7257502581663,20.1435502832562,20.5218844643937,NA,NA,19.9439944858276,NA,NA,19.963894705769,20.0968193693837,NA,NA,NA
"SymbC1.scaffold1157.2",21.5359674282613,21.4571353560056,21.6748530151962,21.9205082384305,21.4571354812831,21.4955813226942,20.9853243683926,21.6870533304547,21.2398404602444,20.9629117104731,21.3060870067912,NA,20.5110393516336,NA,20.7839833701593,NA,20.5485109192882,21.7035786620455,20.7887668144559,20.8826103081575,21.4348215033069,21.645209292398,21.157593345277,21.6248864637252,21.019390342393,21.3215861528578,NA,NA,NA,20.551745923611,NA,21.2012278950907,20.873788406366,NA,21.3799113590439,20.8988474041403
"SymbC1.scaffold11574.1;SymbC1.scaffold24744.1",22.7774572006622,21.9614354747956,23.1150749336063,23.2547454974502,23.024157946236,22.8856200444744,22.6170854875708,23.1335315469608,22.3114388765085,22.5228627295052,22.9471488294086,22.9941734306105,23.2033146925169,22.7777522518145,22.8975267055756,21.4434079877195,21.6828063562682,23.9359221788721,22.479845132307,23.095003860274,22.8382617907504,23.0267378657003,23.061893742425,23.8859742879861,22.9050578855823,23.5195891053956,22.1962876900943,22.3995486172514,22.9081162423424,23.3710115249591,22.5739987873251,23.190164827653,22.9704868564681,22.0841336272936,23.2165504958008,22.5992349081668
